City,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Profit,Quantity,Region,Sales,Segment,Ship Date,Ship Mode,Shipping Costs,State
Mesa,TG-213101404,Toby Gnade,0.2,7/14/13,CA-2013-TG21310140-41469,85204,FUR-CH-5749,49.716,2,Western US,441.92,Consumer,7/19/13,Second Class,3.72,Arizona
Mesa,TG-213101404,Toby Gnade,0.2,7/14/13,CA-2013-TG21310140-41469,85204,OFF-PA-6449,6.7048,4,Western US,18.496,Consumer,7/19/13,Second Class,1.83,Arizona
Peoria,AG-104951404,Andrew Gjertsen,0.2,10/26/13,CA-2013-AG10495140-41573,85345,TEC-PH-5563,9.2386,2,Western US,105.584,Corporate,10/30/13,Second Class,12.63,Arizona
Peoria,AG-104951404,Andrew Gjertsen,0.2,10/26/13,CA-2013-AG10495140-41573,85345,TEC-PH-5608,-14.603,2,Western US,68.72,Corporate,10/30/13,Second Class,5.69,Arizona
Peoria,BC-111251404,Becky Castell,0.2,6/12/15,US-2015-BC11125140-42167,85345,OFF-ST-4273,-48.5082,3,Western US,215.592,Home Office,6/13/15,First Class,67.17,Arizona
Peoria,BC-111251404,Becky Castell,0.2,6/12/15,US-2015-BC11125140-42167,85345,FUR-CH-4416,35.099,1,Western US,280.792,Home Office,6/13/15,First Class,46.05,Arizona
Peoria,BC-111251404,Becky Castell,0.2,6/12/15,US-2015-BC11125140-42167,85345,OFF-ST-6079,7.7004,4,Western US,68.448,Home Office,6/13/15,First Class,17.26,Arizona
Peoria,BC-111251404,Becky Castell,0.2,6/12/15,US-2015-BC11125140-42167,85345,OFF-AR-3519,6.603,5,Western US,88.04,Home Office,6/13/15,First Class,6.48,Arizona
Peoria,BC-111251404,Becky Castell,0.2,6/12/15,US-2015-BC11125140-42167,85345,OFF-AR-5296,1.984,1,Western US,15.872,Home Office,6/13/15,First Class,5.02,Arizona
Peoria,SN-205601404,Skye Norling,0.2,6/18/13,CA-2013-SN20560140-41443,85345,FUR-FU-4329,20.724,5,Western US,75.36,Home Office,6/23/13,Standard Class,6.02,Arizona
Peoria,SN-205601404,Skye Norling,0.7,6/18/13,CA-2013-SN20560140-41443,85345,OFF-BI-3085,-6.104,2,Western US,9.156,Home Office,6/23/13,Standard Class,1.77,Arizona
Peoria,SN-205601404,Skye Norling,0.2,6/18/13,CA-2013-SN20560140-41443,85345,OFF-PA-6475,4.3326,3,Western US,11.952,Home Office,6/23/13,Standard Class,1.61,Arizona
Peoria,SN-205601404,Skye Norling,0.7,6/18/13,CA-2013-SN20560140-41443,85345,OFF-BI-5584,-3.3264,7,Western US,4.536,Home Office,6/23/13,Standard Class,1.41,Arizona
Peoria,SC-207251404,Steven Cartwright,0.2,8/17/13,CA-2013-SC20725140-41503,85345,TEC-AC-4300,-31.6,4,Western US,252.8,Consumer,8/23/13,Standard Class,7.22,Arizona
Peoria,SC-207251404,Steven Cartwright,0.2,8/17/13,CA-2013-SC20725140-41503,85345,OFF-PA-6572,12.7008,7,Western US,36.288,Consumer,8/23/13,Standard Class,3.87,Arizona
Peoria,SC-207251404,Steven Cartwright,0.2,8/17/13,CA-2013-SC20725140-41503,85345,TEC-AC-4876,-5.264,2,Western US,30.08,Consumer,8/23/13,Standard Class,1.59,Arizona
Peoria,SC-207251404,Steven Cartwright,0.2,8/17/13,CA-2013-SC20725140-41503,85345,OFF-AR-5315,1.1556,3,Western US,10.272,Consumer,8/23/13,Standard Class,1.51,Arizona
Peoria,SV-209351404,Susan Vittorini,0.7,12/3/15,CA-2015-SV20935140-42341,85345,OFF-BI-6345,-45.24,6,Western US,67.86,Consumer,12/3/15,Same Day,9.13,Arizona
Phoenix,AB-101051404,Adrian Barton,0.5,9/26/14,US-2014-AB10105140-41908,85023,FUR-TA-3412,-204.4458,3,Western US,393.165,Consumer,10/1/14,Standard Class,22.1,Arizona
Phoenix,AB-101051404,Adrian Barton,0.2,9/20/15,CA-2015-AB10105140-42267,85023,TEC-PH-5625,29.495,2,Western US,471.92,Consumer,9/26/15,Standard Class,16.71,Arizona
Phoenix,AB-101051404,Adrian Barton,0.2,9/20/15,CA-2015-AB10105140-42267,85023,TEC-AC-6076,4.4792,2,Western US,89.584,Consumer,9/26/15,Standard Class,12.35,Arizona
Phoenix,AB-101051404,Adrian Barton,0.7,9/20/15,CA-2015-AB10105140-42267,85023,OFF-BI-5614,-13.938,4,Western US,18.18,Consumer,9/26/15,Standard Class,3.26,Arizona
Phoenix,AB-101051404,Adrian Barton,0.2,9/20/15,CA-2015-AB10105140-42267,85023,OFF-ST-3078,-2.5248,2,Western US,12.624,Consumer,9/26/15,Standard Class,1.94,Arizona
Phoenix,CM-118151404,Candace McMahon,0.2,5/29/15,CA-2015-CM11815140-42153,85023,TEC-PH-5560,19.596,5,Western US,195.96,Corporate,6/3/15,Standard Class,22.02,Arizona
Phoenix,CM-118151404,Candace McMahon,0.2,5/29/15,CA-2015-CM11815140-42153,85023,TEC-AC-5146,54.3936,4,Western US,271.968,Corporate,6/3/15,Standard Class,20.14,Arizona
Phoenix,CM-118151404,Candace McMahon,0.2,5/29/15,CA-2015-CM11815140-42153,85023,OFF-PA-6595,5.4432,3,Western US,15.552,Corporate,6/3/15,Standard Class,1.16,Arizona
Phoenix,CM-122351404,Chris McAfee,0.2,11/28/14,US-2014-CM12235140-41971,85023,OFF-ST-4098,3.9808,4,Western US,39.808,Consumer,12/2/14,Standard Class,3.5,Arizona
Phoenix,Dp-132401404,Dean percer,0.7,9/8/15,CA-2015-Dp13240140-42255,85023,OFF-BI-6407,-6.0237,3,Western US,7.857,Home Office,9/10/15,First Class,2.01,Arizona
Phoenix,EB-138701404,Emily Burns,0.2,5/23/13,US-2013-EB13870140-41417,85023,OFF-AP-4292,13.7016,4,Western US,121.792,Consumer,5/30/13,Standard Class,15.45,Arizona
Phoenix,EB-138701404,Emily Burns,0.7,5/23/13,US-2013-EB13870140-41417,85023,OFF-BI-3728,-12.796,7,Western US,19.194,Consumer,5/30/13,Standard Class,1.4,Arizona
Phoenix,EM-140951404,Eudokia Martin,0.2,11/21/13,US-2013-EM14095140-41599,85023,OFF-AP-4254,28.4928,6,Western US,325.632,Corporate,11/23/13,Second Class,50.82,Arizona
Phoenix,EM-140951404,Eudokia Martin,0.2,11/21/13,US-2013-EM14095140-41599,85023,OFF-LA-3227,5.369,5,Western US,16.52,Corporate,11/23/13,Second Class,3.43,Arizona
Phoenix,EM-140951404,Eudokia Martin,0.2,11/21/13,US-2013-EM14095140-41599,85023,TEC-AC-3407,-1.459,2,Western US,23.344,Corporate,11/23/13,Second Class,1.08,Arizona
Phoenix,JM-158651404,John Murray,0.2,8/16/13,US-2013-JM15865140-41502,85023,TEC-PH-5823,211.4955,5,Western US,1879.96,Consumer,8/22/13,Standard Class,131.22,Arizona
Phoenix,JM-158651404,John Murray,0.2,8/16/13,US-2013-JM15865140-41502,85023,OFF-PA-6441,105.6456,8,Western US,313.024,Consumer,8/22/13,Standard Class,31.42,Arizona
Phoenix,JM-158651404,John Murray,0.2,8/16/13,US-2013-JM15865140-41502,85023,OFF-LA-3207,1.764,2,Western US,5.04,Consumer,8/22/13,Standard Class,1.31,Arizona
Phoenix,JM-158651404,John Murray,0.2,8/16/13,US-2013-JM15865140-41502,85023,OFF-AR-5326,0.2592,1,Western US,2.304,Consumer,8/22/13,Standard Class,1.15,Arizona
Phoenix,JA-159701404,Joseph Airdo,0.2,5/16/15,CA-2015-JA15970140-42140,85023,TEC-PH-5095,2.5893,1,Western US,29.592,Consumer,5/19/15,Second Class,2.24,Arizona
Phoenix,JA-159701404,Joseph Airdo,0.7,5/16/15,CA-2015-JA15970140-42140,85023,OFF-BI-3267,-3.168,2,Western US,4.752,Consumer,5/19/15,Second Class,1.91,Arizona
Phoenix,JA-159701404,Joseph Airdo,0.2,5/16/15,CA-2015-JA15970140-42140,85023,OFF-PA-6335,5.6376,3,Western US,15.552,Consumer,5/19/15,Second Class,1.71,Arizona
Phoenix,LW-168251404,Laurel Workman,0.7,12/26/14,CA-2014-LW16825140-41999,85023,TEC-MA-5557,-386.957,2,Western US,269.97,Corporate,1/2/15,Standard Class,18.05,Arizona
Phoenix,LW-168251404,Laurel Workman,0.2,12/26/14,CA-2014-LW16825140-41999,85023,TEC-AC-4799,21.42,2,Western US,100.8,Corporate,1/2/15,Standard Class,8.73,Arizona
Phoenix,LW-168251404,Laurel Workman,0.2,12/26/14,CA-2014-LW16825140-41999,85023,FUR-CH-4422,4.1972,2,Western US,47.968,Corporate,1/2/15,Standard Class,4.01,Arizona
Phoenix,LW-168251404,Laurel Workman,0.2,12/26/14,CA-2014-LW16825140-41999,85023,TEC-AC-4876,-7.896,3,Western US,45.12,Corporate,1/2/15,Standard Class,3.59,Arizona
Phoenix,LW-168251404,Laurel Workman,0.5,12/26/14,CA-2014-LW16825140-41999,85023,FUR-TA-4944,-24.1026,1,Western US,35.445,Corporate,1/2/15,Standard Class,1.16,Arizona
Phoenix,LC-169301404,Linda Cazamias,0.2,9/12/14,CA-2014-LC16930140-41894,85023,OFF-PA-4460,2.99,2,Western US,9.568,Corporate,9/14/14,First Class,1.55,Arizona
Phoenix,LC-169301404,Linda Cazamias,0.2,9/12/14,CA-2014-LC16930140-41894,85023,OFF-AR-3852,0.91,2,Western US,2.912,Corporate,9/14/14,First Class,1.17,Arizona
Phoenix,LC-169301404,Linda Cazamias,0.2,9/12/14,CA-2014-LC16930140-41894,85023,OFF-PA-6533,7.2576,4,Western US,20.736,Corporate,9/14/14,First Class,1.14,Arizona
Phoenix,LP-170951404,Liz Preis,0.7,10/3/14,CA-2014-LP17095140-41915,85023,OFF-BI-5636,-40.1808,6,Western US,54.792,Consumer,10/4/14,First Class,9.21,Arizona
Phoenix,MZ-173351404,Maria Zettner,0.2,10/10/14,CA-2014-MZ17335140-41922,85023,FUR-FU-6225,0,2,Western US,169.568,Home Office,10/15/14,Standard Class,20.51,Arizona
Phoenix,MZ-173351404,Maria Zettner,0.2,10/10/14,CA-2014-MZ17335140-41922,85023,OFF-AR-5287,0.1584,1,Western US,1.408,Home Office,10/15/14,Standard Class,1.14,Arizona
Phoenix,MS-173651404,Maribeth Schnelling,0.2,12/24/13,CA-2013-MS17365140-41632,85023,TEC-PH-3827,11.1984,2,Western US,111.984,Consumer,12/29/13,Standard Class,9.92,Arizona
Phoenix,MS-173651404,Maribeth Schnelling,0.2,12/24/13,CA-2013-MS17365140-41632,85023,OFF-PA-3843,37.1812,7,Western US,106.232,Consumer,12/29/13,Standard Class,8.96,Arizona
Phoenix,MS-173651404,Maribeth Schnelling,0.2,12/24/13,CA-2013-MS17365140-41632,85023,FUR-FU-5164,1.7352,2,Western US,7.712,Consumer,12/29/13,Standard Class,1.79,Arizona
Phoenix,ML-174101404,Maris LaWare,0.2,7/19/15,US-2015-ML17410140-42204,85023,FUR-CH-4602,-42.8967,3,Western US,311.976,Consumer,7/24/15,Standard Class,30.45,Arizona
Phoenix,ML-174101404,Maris LaWare,0.5,7/19/15,US-2015-ML17410140-42204,85023,FUR-TA-3751,-448.896,5,Western US,801.6,Consumer,7/24/15,Standard Class,18.2,Arizona
Phoenix,ML-174101404,Maris LaWare,0.2,7/19/15,US-2015-ML17410140-42204,85023,FUR-CH-4409,10.098,2,Western US,161.568,Consumer,7/24/15,Standard Class,14.7,Arizona
Phoenix,ML-174101404,Maris LaWare,0.7,7/19/15,US-2015-ML17410140-42204,85023,OFF-BI-2907,-6.1248,4,Western US,7.656,Consumer,7/24/15,Standard Class,1.57,Arizona
Phoenix,ML-174101404,Maris LaWare,0.2,7/19/15,US-2015-ML17410140-42204,85023,OFF-PA-5682,5.2312,2,Western US,16.096,Consumer,7/24/15,Standard Class,1.06,Arizona
Phoenix,MF-176651404,Maureen Fritzler,0.7,12/29/12,US-2012-MF17665140-41272,85023,OFF-BI-4827,-459.9875,5,Western US,551.985,Corporate,1/3/13,Standard Class,38.25,Arizona
Phoenix,NC-185351404,Nick Crebassa,0.2,12/10/15,CA-2015-NC18535140-42348,85023,OFF-PA-5274,146.79,5,Western US,419.4,Corporate,12/14/15,Standard Class,43.86,Arizona
Phoenix,NC-185351404,Nick Crebassa,0.7,12/10/15,CA-2015-NC18535140-42348,85023,OFF-BI-2930,-9.9705,3,Western US,13.005,Corporate,12/14/15,Standard Class,1.94,Arizona
Phoenix,NP-186701404,Nora Paige,0.2,7/19/14,CA-2014-NP18670140-41839,85023,TEC-PH-4843,3.4995,1,Western US,55.992,Consumer,7/23/14,Standard Class,5.57,Arizona
Phoenix,PS-189701404,Paul Stevenson,0.2,5/11/13,CA-2013-PS18970140-41405,85023,FUR-CH-4395,16.7972,7,Western US,191.968,Home Office,5/16/13,Second Class,16.61,Arizona
Phoenix,PB-191501404,Philip Brown,0.2,7/13/12,US-2012-PB19150140-41103,85023,OFF-ST-4059,6.291,5,Western US,55.92,Consumer,7/20/12,Standard Class,4.39,Arizona
Phoenix,RF-193451404,Randy Ferguson,0.2,12/12/12,CA-2012-RF19345140-41255,85023,FUR-FU-4114,7.6965,3,Western US,87.96,Corporate,12/16/12,Standard Class,9.84,Arizona
Phoenix,RF-193451404,Randy Ferguson,0.7,12/12/12,CA-2012-RF19345140-41255,85023,OFF-BI-3741,-4.1712,2,Western US,5.214,Corporate,12/16/12,Standard Class,1.34,Arizona
Phoenix,RP-193901404,Resi Pšlking,0.7,12/26/12,CA-2012-RP19390140-41269,85023,OFF-BI-4338,-694.2936,6,Western US,946.764,Consumer,12/30/12,Standard Class,179.87,Arizona
Phoenix,RD-197201404,Roger Demir,0.7,8/8/12,CA-2012-RD19720140-41129,85023,OFF-BI-3288,-6.5415,5,Western US,9.345,Consumer,8/12/12,Standard Class,1.82,Arizona
Phoenix,RD-197201404,Roger Demir,0.2,8/8/12,CA-2012-RD19720140-41129,85023,OFF-FA-6217,-0.9486,3,Western US,4.464,Consumer,8/12/12,Standard Class,1.23,Arizona
Phoenix,SD-204851404,Shirley Daniels,0.2,10/9/12,CA-2012-SD20485140-41191,85023,FUR-FU-6354,3.5154,7,Western US,46.872,Home Office,10/13/12,Standard Class,7.66,Arizona
Phoenix,TN-210401404,Tanja Norvell,0.5,4/23/14,CA-2014-TN21040140-41752,85023,FUR-TA-3619,-814.4832,6,Western US,1272.63,Home Office,4/30/14,Standard Class,152.33,Arizona
Phoenix,TN-210401404,Tanja Norvell,0.2,4/23/14,CA-2014-TN21040140-41752,85023,OFF-SU-5635,-34.758,2,Western US,185.376,Home Office,4/30/14,Standard Class,18.17,Arizona
Phoenix,TN-210401404,Tanja Norvell,0.2,4/23/14,CA-2014-TN21040140-41752,85023,OFF-AP-4279,5.8704,2,Western US,78.272,Home Office,4/30/14,Standard Class,8.35,Arizona
Phoenix,TN-210401404,Tanja Norvell,0.7,4/23/14,CA-2014-TN21040140-41752,85023,OFF-BI-5618,-20.889,5,Western US,28.485,Home Office,4/30/14,Standard Class,3.13,Arizona
Phoenix,TN-210401404,Tanja Norvell,0.2,4/23/14,CA-2014-TN21040140-41752,85023,FUR-FU-4109,7.068,5,Western US,23.56,Home Office,4/30/14,Standard Class,1.62,Arizona
Phoenix,TS-210851404,Thais Sissman,0.7,7/19/13,US-2013-TS21085140-41474,85023,OFF-BI-6390,-1.35,1,Western US,2.025,Consumer,7/20/13,First Class,1.25,Arizona
Phoenix,TB-212801404,Toby Braunhardt,0.7,6/21/12,CA-2012-TB21280140-41081,85023,OFF-BI-6094,-6.0324,3,Western US,8.226,Consumer,6/21/12,Same Day,2.01,Arizona
Phoenix,TS-213701404,Todd Sumrall,0.7,5/12/15,US-2015-TS21370140-42136,85023,FUR-BO-3409,-356.9643,7,Western US,209.979,Corporate,5/14/15,First Class,30.17,Arizona
Phoenix,TS-216101404,Troy Staebel,0.2,11/6/15,US-2015-TS21610140-42314,85023,OFF-ST-6315,30.499,7,Western US,243.992,Consumer,11/13/15,Standard Class,23.09,Arizona
Phoenix,TS-216101404,Troy Staebel,0.7,11/6/15,US-2015-TS21610140-42314,85023,OFF-BI-3269,-1.8308,2,Western US,2.388,Consumer,11/13/15,Standard Class,1.22,Arizona
Scottsdale,AJ-107801404,Anthony Jacobs,0.2,10/17/15,CA-2015-AJ10780140-42294,85254,OFF-PA-4465,111.5688,7,Western US,307.776,Corporate,10/22/15,Standard Class,51.4,Arizona
Scottsdale,CC-126701404,Craig Carreira,0.2,11/28/14,CA-2014-CC12670140-41971,85254,TEC-PH-5258,23.7993,1,Western US,271.992,Consumer,11/30/14,Second Class,39.21,Arizona
Scottsdale,KD-166151404,Ken Dana,0.2,5/1/14,CA-2014-KD16615140-41760,85254,FUR-FU-2858,22.3776,7,Western US,111.888,Corporate,5/5/14,Standard Class,10.62,Arizona
Scottsdale,MT-178151404,Meg Tillman,0.7,11/6/13,CA-2013-MT17815140-41584,85254,OFF-BI-6332,-3.5208,3,Western US,4.401,Consumer,11/9/13,First Class,1.76,Arizona
Scottsdale,MT-178151404,Meg Tillman,0.2,11/6/13,CA-2013-MT17815140-41584,85254,OFF-EN-5678,2.478,3,Western US,7.08,Consumer,11/9/13,First Class,1.18,Arizona
Scottsdale,SM-200051404,Sally Matthias,0.2,11/22/12,CA-2012-SM20005140-41235,85254,OFF-FA-6129,8.802,3,Western US,23.472,Consumer,11/27/12,Standard Class,1.69,Arizona
Scottsdale,TW-210251404,Tamara Willingham,0.2,3/14/14,CA-2014-TW21025140-41712,85254,OFF-AP-3366,17.766,5,Western US,157.92,Home Office,3/17/14,First Class,63.1,Arizona
Scottsdale,TW-210251404,Tamara Willingham,0.2,3/14/14,CA-2014-TW21025140-41712,85254,TEC-PH-4893,15.2388,2,Western US,203.184,Home Office,3/17/14,First Class,49.93,Arizona
Scottsdale,TS-213401404,Toby Swindell,0.7,1/20/12,CA-2012-TS21340140-40928,85254,FUR-BO-5522,-320.597,5,Western US,181.47,Consumer,1/21/12,First Class,29.68,Arizona
Scottsdale,TS-213401404,Toby Swindell,0.2,1/20/12,CA-2012-TS21340140-40928,85254,OFF-PA-6307,19.6224,4,Western US,56.064,Consumer,1/21/12,First Class,14.49,Arizona
Scottsdale,TS-213401404,Toby Swindell,0.2,1/20/12,CA-2012-TS21340140-40928,85254,OFF-EN-6325,36.693,5,Western US,108.72,Consumer,1/21/12,First Class,10.39,Arizona
Scottsdale,TS-213401404,Toby Swindell,0.7,1/20/12,CA-2012-TS21340140-40928,85254,OFF-BI-4367,-23.716,10,Western US,32.34,Consumer,1/21/12,First Class,6.03,Arizona
Sierra Vista,BB-109901404,Barry Blumstein,0.2,4/2/14,CA-2014-BB10990140-41731,85635,OFF-FA-6129,9.8625,5,Western US,31.56,Corporate,4/9/14,Standard Class,4.74,Arizona
Sierra Vista,BB-109901404,Barry Blumstein,0.2,4/2/14,CA-2014-BB10990140-41731,85635,OFF-AP-3375,3.0144,2,Western US,30.144,Corporate,4/9/14,Standard Class,3,Arizona
Sierra Vista,TB-215201404,Tracy Blumstein,0.2,2/4/14,CA-2014-TB21520140-41674,85635,FUR-FU-5418,3.9512,2,Western US,14.368,Consumer,2/8/14,Standard Class,1.22,Arizona
Tempe,DJ-135101404,Don Jones,0.2,11/13/15,US-2015-DJ13510140-42321,85281,TEC-AC-5898,-10.9116,6,Western US,62.352,Corporate,11/17/15,Standard Class,5.88,Arizona
Tempe,EP-139151404,Emily Phan,0.2,10/19/14,US-2014-EP13915140-41931,85281,FUR-CH-4404,-34.641,5,Western US,307.92,Consumer,10/23/14,Standard Class,18.43,Arizona
Tempe,EH-139451404,Eric Hoffmann,0.7,7/10/13,CA-2013-EH13945140-41465,85281,OFF-BI-2939,-2.244,3,Western US,3.366,Consumer,7/10/13,Same Day,1.96,Arizona
Tempe,ES-140801404,Erin Smith,0.2,10/1/12,CA-2012-ES14080140-41183,85281,TEC-PH-3514,107.46,2,Western US,318.4,Corporate,10/4/12,First Class,81.54,Arizona
Tempe,ES-140801404,Erin Smith,0.2,10/1/12,CA-2012-ES14080140-41183,85281,TEC-PH-5649,20.1579,3,Western US,230.376,Corporate,10/4/12,First Class,5.6,Arizona
Tempe,ES-140801404,Erin Smith,0.2,10/1/12,CA-2012-ES14080140-41183,85281,OFF-EN-5075,4.6284,6,Western US,12.768,Corporate,10/4/12,First Class,2.88,Arizona
Tempe,ES-140801404,Erin Smith,0.2,10/1/12,CA-2012-ES14080140-41183,85281,TEC-AC-4945,-0.0895,1,Western US,7.16,Corporate,10/4/12,First Class,1.93,Arizona
Tempe,ES-140801404,Erin Smith,0.2,10/1/12,CA-2012-ES14080140-41183,85281,OFF-SU-6164,-3.264,2,Western US,15.36,Corporate,10/4/12,First Class,1.72,Arizona
Tempe,ES-140801404,Erin Smith,0.2,10/1/12,CA-2012-ES14080140-41183,85281,OFF-FA-6129,1.46,2,Western US,4.672,Corporate,10/4/12,First Class,1.32,Arizona
Tempe,ES-140801404,Erin Smith,0.2,10/1/12,CA-2012-ES14080140-41183,85281,OFF-PA-3011,3.4104,2,Western US,9.408,Corporate,10/4/12,First Class,1.06,Arizona
Tempe,JF-154901404,Jeremy Farry,0.2,9/1/15,CA-2015-JF15490140-42248,85281,OFF-ST-5277,0.8058,1,Western US,10.744,Consumer,9/6/15,Standard Class,1.66,Arizona
Tempe,JF-154901404,Jeremy Farry,0.2,9/1/15,CA-2015-JF15490140-42248,85281,OFF-FA-5461,2.7222,3,Western US,8.376,Consumer,9/6/15,Standard Class,1.65,Arizona
Tempe,ON-187151404,Odella Nelson,0.2,9/12/12,CA-2012-ON18715140-41164,85281,OFF-ST-4058,5.955,5,Western US,79.4,Corporate,9/16/12,Standard Class,9.65,Arizona
Tucson,AH-101201404,Adrian Hane,0.2,7/17/12,CA-2012-AH10120140-41107,85705,FUR-CH-5428,-25.9136,4,Western US,259.136,Home Office,7/17/12,Same Day,31.15,Arizona
Tucson,AB-106001404,Ann Blume,0.2,11/11/15,US-2015-AB10600140-42319,85705,FUR-CH-4613,-146.1096,4,Western US,899.136,Corporate,11/12/15,First Class,202.24,Arizona
Tucson,AB-106001404,Ann Blume,0.2,11/11/15,US-2015-AB10600140-42319,85705,TEC-PH-3017,15.1188,2,Western US,201.584,Corporate,11/12/15,First Class,54.51,Arizona
Tucson,AB-106001404,Ann Blume,0.2,11/11/15,US-2015-AB10600140-42319,85705,TEC-AC-3748,-35.9928,6,Western US,239.952,Corporate,11/12/15,First Class,46.69,Arizona
Tucson,AB-106001404,Ann Blume,0.7,11/11/15,US-2015-AB10600140-42319,85705,TEC-MA-3985,-63.996,2,Western US,95.994,Corporate,11/12/15,First Class,19.24,Arizona
Tucson,AB-106001404,Ann Blume,0.7,11/11/15,US-2015-AB10600140-42319,85705,OFF-BI-3728,-25.592,14,Western US,38.388,Corporate,11/12/15,First Class,9.8,Arizona
Tucson,AG-109001404,Arthur Gainer,0.2,7/22/12,US-2012-AG10900140-41112,85705,TEC-AC-5236,-29.94,10,Western US,479.04,Consumer,7/26/12,Standard Class,88.46,Arizona
Tucson,AG-109001404,Arthur Gainer,0.2,7/22/12,US-2012-AG10900140-41112,85705,TEC-AC-5279,179.1888,8,Western US,1023.936,Consumer,7/26/12,Standard Class,83.9,Arizona
Tucson,AG-109001404,Arthur Gainer,0.2,7/22/12,US-2012-AG10900140-41112,85705,OFF-AR-5302,0.924,1,Western US,9.24,Consumer,7/26/12,Standard Class,1.6,Arizona
Tucson,AG-109001404,Arthur Gainer,0.7,7/22/12,US-2012-AG10900140-41112,85705,OFF-BI-6388,-5.712,5,Western US,8.16,Consumer,7/26/12,Standard Class,1.15,Arizona
Tucson,BF-112751404,Beth Fritzler,0.2,3/21/12,CA-2012-BF11275140-40989,85705,FUR-CH-5429,-35.3646,3,Western US,314.352,Corporate,3/25/12,Standard Class,35.48,Arizona
Tucson,BF-112751404,Beth Fritzler,0.2,3/21/12,CA-2012-BF11275140-40989,85705,OFF-PA-6507,23.235,3,Western US,74.352,Corporate,3/25/12,Standard Class,3.02,Arizona
Tucson,CM-119351404,Carlos Meador,0.2,9/24/13,CA-2013-CM11935140-41541,85705,TEC-PH-5828,13.17,2,Western US,35.12,Consumer,9/26/13,Second Class,5.12,Arizona
Tucson,CT-119951404,Carol Triggs,0.2,12/19/12,CA-2012-CT11995140-41262,85705,FUR-CH-4419,-42.4116,3,Western US,242.352,Consumer,12/21/12,First Class,54.19,Arizona
Tucson,CT-119951404,Carol Triggs,0.2,12/19/12,CA-2012-CT11995140-41262,85705,OFF-PA-6437,77.672,5,Western US,221.92,Consumer,12/21/12,First Class,31.28,Arizona
Tucson,CT-119951404,Carol Triggs,0.2,12/19/12,CA-2012-CT11995140-41262,85705,TEC-AC-5094,21.5928,3,Western US,71.976,Consumer,12/21/12,First Class,13.22,Arizona
Tucson,CT-119951404,Carol Triggs,0.2,12/19/12,CA-2012-CT11995140-41262,85705,FUR-FU-3844,10.3936,2,Western US,51.968,Consumer,12/21/12,First Class,9.74,Arizona
Tucson,CT-119951404,Carol Triggs,0.2,12/19/12,CA-2012-CT11995140-41262,85705,OFF-PA-6510,2.64,2,Western US,8.448,Consumer,12/21/12,First Class,1.49,Arizona
Tucson,CP-120851404,Cathy Prescott,0.2,9/3/13,CA-2013-CP12085140-41520,85705,FUR-FU-4384,89.307,3,Western US,238.152,Corporate,9/8/13,Standard Class,23.39,Arizona
Tucson,DB-136151404,Doug Bickford,0.2,5/7/15,CA-2015-DB13615140-42131,85705,OFF-PA-6432,27.4352,4,Western US,84.416,Consumer,5/11/15,Standard Class,7.81,Arizona
Tucson,ES-140801404,Erin Smith,0.2,7/15/14,CA-2014-ES14080140-41835,85705,TEC-PH-5086,38.0864,8,Western US,380.864,Corporate,7/18/14,First Class,114.36,Arizona
Tucson,ES-140801404,Erin Smith,0.5,12/20/14,CA-2014-ES14080140-41993,85705,FUR-TA-5791,-218.8656,6,Western US,455.97,Corporate,12/26/14,Standard Class,21.28,Arizona
Tucson,ES-140801404,Erin Smith,0.7,12/20/14,CA-2014-ES14080140-41993,85705,OFF-BI-6387,-7.656,6,Western US,10.44,Corporate,12/26/14,Standard Class,1.41,Arizona
Tucson,ES-140801404,Erin Smith,0.7,12/20/14,CA-2014-ES14080140-41993,85705,OFF-BI-3741,-4.1712,2,Western US,5.214,Corporate,12/26/14,Standard Class,1.38,Arizona
Tucson,GH-144251404,Gary Hwang,0.2,12/6/13,CA-2013-GH14425140-41614,85705,OFF-ST-3361,-58.6872,6,Western US,247.104,Consumer,12/11/13,Standard Class,25.61,Arizona
Tucson,GH-144251404,Gary Hwang,0.2,12/6/13,CA-2013-GH14425140-41614,85705,FUR-FU-4759,48.9516,6,Western US,206.112,Consumer,12/11/13,Standard Class,16.35,Arizona
Tucson,GH-144251404,Gary Hwang,0.2,12/6/13,CA-2013-GH14425140-41614,85705,OFF-PA-6517,61.96,8,Western US,198.272,Consumer,12/11/13,Standard Class,14.54,Arizona
